epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,1316.54,1.36412,1.07013,1.30568,0.74382,0.8,0.8344,0.39233,1.65419,1.22232,1.49552,0.00052688,0.00052688,0.00052688
374,1320,1.40983,1.05112,1.29299,0.8191,0.92,0.88326,0.42279,1.57257,1.15375,1.47411,0.00052292,0.00052292,0.00052292
375,1323.57,1.46882,1.0399,1.333,0.80835,0.84371,0.84274,0.41602,1.66471,1.19329,1.51324,0.00051896,0.00051896,0.00051896
376,1327.04,1.39706,0.98649,1.36803,0.80931,0.92,0.89924,0.42613,1.67099,1.25212,1.57392,0.000515,0.000515,0.000515
377,1330.52,1.37715,1.01973,1.2871,0.7963,0.84,0.88681,0.40833,1.72296,1.19518,1.53615,0.00051104,0.00051104,0.00051104
378,1334.01,1.3425,0.97367,1.30633,0.74716,0.84,0.87554,0.4292,1.61999,1.2814,1.49688,0.00050708,0.00050708,0.00050708
379,1337.53,1.32749,1.00775,1.28875,0.79977,0.76,0.85338,0.43021,1.61403,1.35016,1.4741,0.00050312,0.00050312,0.00050312
380,1340.99,1.18209,0.89282,1.18089,0.83878,0.8,0.86557,0.38828,1.66447,1.19094,1.48507,0.00049916,0.00049916,0.00049916
381,1344.41,1.55817,1.14623,1.5541,0.81365,0.84,0.8682,0.39146,1.63888,1.16944,1.47619,0.0004952,0.0004952,0.0004952
382,1347.91,1.566,1.13105,1.41198,0.87829,0.86636,0.88237,0.43497,1.56677,1.20058,1.45464,0.00049124,0.00049124,0.00049124
383,1351.38,1.49597,1.05148,1.33868,0.79041,0.84,0.84311,0.3935,1.64823,1.22158,1.51023,0.00048728,0.00048728,0.00048728
384,1354.9,1.56647,1.12171,1.49376,0.76192,0.92,0.85754,0.41326,1.69708,1.23431,1.53477,0.00048332,0.00048332,0.00048332
385,1358.35,1.39755,1.0123,1.3165,0.87921,0.87366,0.89763,0.3954,1.71224,1.45952,1.58198,0.00047936,0.00047936,0.00047936
386,1361.77,1.30626,0.96168,1.23971,0.82098,0.91728,0.895,0.39111,1.67925,1.28096,1.52767,0.0004754,0.0004754,0.0004754
387,1365.21,1.40238,0.96097,1.33012,0.87727,0.85814,0.90136,0.41377,1.69977,1.22151,1.55054,0.00047144,0.00047144,0.00047144
388,1368.77,1.31081,1.09895,1.22202,0.84867,0.8,0.88955,0.42521,1.71235,1.14962,1.56446,0.00046748,0.00046748,0.00046748
389,1372.22,1.44917,0.9566,1.38188,0.90091,0.72761,0.89328,0.39397,1.83752,1.1305,1.59767,0.00046352,0.00046352,0.00046352
390,1375.66,1.44182,1.05919,1.32257,0.90641,0.77519,0.87629,0.40013,1.75224,1.21477,1.56019,0.00045956,0.00045956,0.00045956
391,1379.1,1.36665,1.04132,1.26774,0.76263,0.88,0.82741,0.40383,1.61022,1.39318,1.49693,0.0004556,0.0004556,0.0004556
392,1382.54,1.29293,0.92294,1.22002,0.74301,0.84,0.83971,0.3856,1.74107,1.25782,1.55925,0.00045164,0.00045164,0.00045164
393,1385.98,1.47102,1.00862,1.55632,0.74754,0.88,0.86511,0.41095,1.70839,1.08886,1.5392,0.00044768,0.00044768,0.00044768
394,1389.42,1.30896,0.93662,1.22971,0.81342,0.698,0.84645,0.39607,1.70908,1.11242,1.52632,0.00044372,0.00044372,0.00044372
395,1393,1.36957,1.17901,1.34563,0.82467,0.75282,0.85271,0.35599,1.78695,1.20627,1.54219,0.00043976,0.00043976,0.00043976
396,1396.46,1.26727,0.94805,1.20792,0.73441,0.7746,0.79208,0.38326,1.72761,1.15413,1.54646,0.0004358,0.0004358,0.0004358
397,1399.89,1.36655,0.98968,1.32326,0.73515,0.77757,0.83032,0.40554,1.75557,1.09455,1.63146,0.00043184,0.00043184,0.00043184
398,1403.36,1.34624,0.9316,1.20903,0.70798,0.92,0.84953,0.41563,1.72312,1.05832,1.54382,0.00042788,0.00042788,0.00042788
399,1406.79,1.36217,0.96883,1.27165,0.75131,0.84,0.85788,0.40763,1.57873,1.12288,1.4904,0.00042392,0.00042392,0.00042392
400,1410.23,1.33742,0.93774,1.29559,0.7668,0.84,0.82882,0.39393,1.52474,1.39904,1.50648,0.00041996,0.00041996,0.00041996
401,1413.65,1.45112,0.97706,1.27212,0.78359,0.72434,0.82208,0.38661,1.63333,1.35114,1.51472,0.000416,0.000416,0.000416
402,1417.26,1.42235,0.92382,1.29119,0.84135,0.6,0.8203,0.35356,1.71994,1.28154,1.54907,0.00041204,0.00041204,0.00041204
403,1420.69,1.50099,1.00828,1.35546,0.81252,0.69382,0.83857,0.38752,1.62387,1.29951,1.48818,0.00040808,0.00040808,0.00040808
404,1424.14,1.28916,1.00813,1.19099,0.81162,0.76,0.85867,0.41389,1.58064,1.2922,1.4681,0.00040412,0.00040412,0.00040412
405,1427.56,1.3877,1.01776,1.32095,0.86936,0.8,0.84594,0.41747,1.66512,1.14216,1.48239,0.00040016,0.00040016,0.00040016
406,1431.02,1.42287,1.05375,1.26323,0.7957,0.76,0.87202,0.43088,1.60843,1.12667,1.45753,0.0003962,0.0003962,0.0003962
407,1434.48,1.28822,0.97641,1.24754,0.7537,0.76,0.86811,0.44542,1.55943,1.17182,1.43773,0.00039224,0.00039224,0.00039224
408,1437.9,1.35564,0.94707,1.24345,0.75644,0.86988,0.86872,0.41168,1.60476,1.19272,1.46618,0.00038828,0.00038828,0.00038828
409,1441.42,1.3321,0.92593,1.31286,0.83852,0.83112,0.87536,0.38564,1.64996,1.18861,1.50546,0.00038432,0.00038432,0.00038432
410,1444.82,1.36792,0.92678,1.33515,0.82869,0.84,0.88373,0.42612,1.65227,1.19252,1.5173,0.00038036,0.00038036,0.00038036
411,1448.26,1.31438,0.89761,1.26359,0.76954,0.8,0.84995,0.40119,1.66754,1.25547,1.50355,0.0003764,0.0003764,0.0003764
412,1451.73,1.27708,1.05546,1.26083,0.7685,0.8,0.82545,0.40208,1.70322,1.25875,1.5344,0.00037244,0.00037244,0.00037244
413,1455.18,1.38643,0.9559,1.3283,0.793,0.8,0.85162,0.41195,1.72014,1.25126,1.53365,0.00036848,0.00036848,0.00036848
414,1458.62,1.30719,0.9918,1.26588,0.83346,0.8,0.88205,0.41467,1.62239,1.28391,1.47126,0.00036452,0.00036452,0.00036452
415,1462.23,1.32417,0.98008,1.29818,0.85511,0.84,0.90566,0.46199,1.5788,1.32189,1.4575,0.00036056,0.00036056,0.00036056
416,1465.82,1.32104,0.95863,1.3162,0.87914,0.87309,0.89173,0.45945,1.5959,1.22303,1.48151,0.0003566,0.0003566,0.0003566
417,1469.29,1.46394,1.02706,1.31678,0.82711,0.76,0.88496,0.39482,1.69537,1.09605,1.48885,0.00035264,0.00035264,0.00035264
418,1472.79,1.37369,1.01825,1.25371,0.83915,0.83491,0.88627,0.44014,1.67097,1.11404,1.50819,0.00034868,0.00034868,0.00034868
419,1476.26,1.35258,1.01993,1.33733,0.78034,0.85294,0.86455,0.46382,1.5898,1.14621,1.49623,0.00034472,0.00034472,0.00034472
420,1479.8,1.38638,0.97357,1.32629,0.87419,0.83402,0.8914,0.44181,1.632,1.10921,1.47893,0.00034076,0.00034076,0.00034076
421,1483.44,1.34539,0.9614,1.23878,0.83079,0.78597,0.88973,0.44626,1.61147,1.10653,1.49007,0.0003368,0.0003368,0.0003368
422,1486.92,1.31768,0.97226,1.35285,0.80974,0.92,0.87817,0.45566,1.5949,1.16186,1.46996,0.00033284,0.00033284,0.00033284
423,1490.37,1.2253,0.94728,1.18347,0.85144,0.84,0.89097,0.42713,1.65709,1.16995,1.49617,0.00032888,0.00032888,0.00032888
424,1493.82,1.51682,1.03321,1.37644,0.8611,0.74437,0.84792,0.4051,1.75567,1.16876,1.5577,0.00032492,0.00032492,0.00032492
425,1497.21,1.31192,0.93766,1.24319,0.74669,0.8,0.85356,0.42264,1.71105,1.19231,1.55246,0.00032096,0.00032096,0.00032096
426,1500.65,1.3013,0.93204,1.25781,0.78275,0.88,0.87267,0.44006,1.68559,1.19469,1.54341,0.000317,0.000317,0.000317
427,1504.04,1.42594,0.92702,1.23644,0.81822,0.9006,0.89525,0.41218,1.73046,1.13245,1.53261,0.00031304,0.00031304,0.00031304
428,1507.42,1.35787,0.95743,1.23046,0.84083,0.84,0.88763,0.40195,1.69343,1.17736,1.51793,0.00030908,0.00030908,0.00030908
429,1511.02,1.19194,0.91072,1.23406,0.89181,0.84,0.88387,0.42069,1.62686,1.37887,1.49494,0.00030512,0.00030512,0.00030512
430,1514.49,1.26306,0.89185,1.20995,0.84435,0.86825,0.8799,0.42784,1.66368,1.42444,1.52846,0.00030116,0.00030116,0.00030116
431,1517.93,1.29894,0.99909,1.21527,0.87107,0.81107,0.90202,0.47295,1.63962,1.23793,1.51665,0.0002972,0.0002972,0.0002972
432,1521.54,1.47321,1.01727,1.44834,0.94725,0.84,0.89949,0.46681,1.57887,1.20229,1.47615,0.00029324,0.00029324,0.00029324
433,1525,1.26487,0.92062,1.25129,0.90465,0.75902,0.88088,0.4602,1.59385,1.27459,1.46982,0.00028928,0.00028928,0.00028928
434,1528.42,1.38749,1.08675,1.27218,0.79908,0.76,0.83832,0.41845,1.65543,1.22261,1.48759,0.00028532,0.00028532,0.00028532
435,1531.98,1.2184,0.9153,1.16151,0.82815,0.77137,0.87945,0.4524,1.61028,1.22709,1.46723,0.00028136,0.00028136,0.00028136
436,1535.38,1.17917,0.89989,1.1487,0.77884,0.88,0.8535,0.44291,1.54429,1.33659,1.42902,0.0002774,0.0002774,0.0002774
437,1538.83,1.29147,0.8938,1.19896,0.73619,0.84,0.86197,0.45108,1.56562,1.1963,1.4233,0.00027344,0.00027344,0.00027344
438,1542.29,1.23146,0.91689,1.14716,0.76939,0.80077,0.86514,0.4358,1.63618,1.11623,1.43749,0.00026948,0.00026948,0.00026948
439,1545.74,1.38841,0.94875,1.27009,0.84652,0.76,0.88998,0.42428,1.65011,1.06707,1.46455,0.00026552,0.00026552,0.00026552
440,1549.12,1.36234,0.95679,1.30246,0.82056,0.91475,0.88559,0.43229,1.62794,1.23653,1.47528,0.00026156,0.00026156,0.00026156
441,1552.62,1.29788,0.95345,1.2418,0.78517,0.87725,0.88474,0.44263,1.62886,1.1651,1.4784,0.0002576,0.0002576,0.0002576
442,1556.11,1.28948,0.86158,1.17844,0.80583,0.88,0.88233,0.44694,1.58968,1.10684,1.46525,0.00025364,0.00025364,0.00025364
443,1559.51,1.21101,0.96395,1.1883,0.84267,0.85738,0.89599,0.44342,1.60362,1.23109,1.46825,0.00024968,0.00024968,0.00024968
444,1563,1.39137,0.98519,1.29042,0.84575,0.87737,0.89822,0.41996,1.70043,1.18177,1.48928,0.00024572,0.00024572,0.00024572
445,1566.39,1.42967,1.06838,1.33706,0.8716,0.84,0.89561,0.39923,1.70068,1.19293,1.48345,0.00024176,0.00024176,0.00024176
446,1569.86,1.27874,1.05165,1.2166,0.82754,0.84,0.87816,0.41496,1.69292,1.18485,1.48119,0.0002378,0.0002378,0.0002378
447,1573.36,1.36556,0.89721,1.25396,0.88631,0.84,0.87925,0.4271,1.63575,1.16448,1.4603,0.00023384,0.00023384,0.00023384
448,1576.94,1.36314,1.00455,1.28557,0.8594,0.84,0.88701,0.43014,1.64829,1.22794,1.46723,0.00022988,0.00022988,0.00022988
449,1580.39,1.41423,1.0194,1.31556,0.8291,0.88,0.88655,0.41138,1.64335,1.24315,1.46314,0.00022592,0.00022592,0.00022592
450,1583.84,1.34105,0.9682,1.3102,0.90177,0.88,0.91192,0.43294,1.60543,1.17734,1.44909,0.00022196,0.00022196,0.00022196
451,1587.26,1.17437,0.92873,1.13917,0.93165,0.84,0.92639,0.45208,1.5931,1.14712,1.44379,0.000218,0.000218,0.000218
452,1590.74,1.2197,0.92099,1.25121,0.87045,0.80652,0.91137,0.47789,1.56887,1.13065,1.44633,0.00021404,0.00021404,0.00021404
453,1594.35,1.22465,0.88043,1.28155,0.86653,0.7795,0.89144,0.45153,1.60673,1.22613,1.46669,0.00021008,0.00021008,0.00021008
454,1597.92,1.267,0.84125,1.25621,0.85687,0.84,0.8784,0.43055,1.60278,1.27527,1.46393,0.00020612,0.00020612,0.00020612
455,1601.36,1.22707,0.88742,1.23248,0.867,0.84,0.88461,0.43358,1.60196,1.26269,1.46955,0.00020216,0.00020216,0.00020216
456,1604.78,1.29281,0.95795,1.22451,0.88412,0.84,0.88147,0.41209,1.62359,1.23943,1.48197,0.0001982,0.0001982,0.0001982
457,1608.29,1.25666,0.92446,1.26276,0.8391,0.84,0.91154,0.433,1.58442,1.19507,1.47768,0.00019424,0.00019424,0.00019424
458,1611.76,1.26514,0.8497,1.20058,0.92953,0.88,0.92314,0.43677,1.53581,1.19284,1.44988,0.00019028,0.00019028,0.00019028
459,1615.19,1.17792,0.87174,1.1409,0.8708,0.88,0.92788,0.44444,1.53841,1.20216,1.43566,0.00018632,0.00018632,0.00018632
460,1618.67,1.26663,0.95033,1.24888,0.87725,0.84,0.88613,0.4458,1.56905,1.19995,1.43932,0.00018236,0.00018236,0.00018236
461,1622.18,1.40919,0.95983,1.38592,0.84078,0.8451,0.88186,0.43083,1.58783,1.21234,1.44872,0.0001784,0.0001784,0.0001784
462,1625.64,1.26483,0.87124,1.23782,0.87833,0.86661,0.89757,0.44416,1.60012,1.20865,1.44659,0.00017444,0.00017444,0.00017444
463,1629.09,1.31056,0.90959,1.18865,0.85078,0.84,0.90655,0.46044,1.60676,1.16796,1.45419,0.00017048,0.00017048,0.00017048
464,1632.54,1.27309,0.91037,1.32824,0.83891,0.84,0.90014,0.45975,1.57545,1.16869,1.46568,0.00016652,0.00016652,0.00016652
465,1635.97,1.2832,0.90708,1.1827,0.85042,0.84,0.88425,0.44184,1.60091,1.19128,1.48187,0.00016256,0.00016256,0.00016256
466,1639.87,1.23582,0.87643,1.17338,0.87194,0.8175,0.88688,0.42883,1.60041,1.14684,1.46595,0.0001586,0.0001586,0.0001586
467,1643.31,1.27685,0.88575,1.24493,0.89105,0.88,0.88186,0.43451,1.57964,1.13459,1.47032,0.00015464,0.00015464,0.00015464
468,1646.87,1.17976,1.02138,1.18825,0.90095,0.88,0.87888,0.45027,1.5597,1.17837,1.46824,0.00015068,0.00015068,0.00015068
469,1650.3,1.47772,1.099,1.37436,0.91071,0.88,0.88521,0.42073,1.60823,1.14176,1.47171,0.00014672,0.00014672,0.00014672
470,1653.8,1.24871,0.92522,1.21454,0.89096,0.88,0.89627,0.43731,1.60687,1.13734,1.47888,0.00014276,0.00014276,0.00014276
471,1657.23,1.26384,0.86367,1.18164,0.87223,0.88,0.88919,0.45909,1.54212,1.19189,1.45312,0.0001388,0.0001388,0.0001388
472,1660.61,1.19747,0.85949,1.19988,0.88306,0.90655,0.88691,0.46017,1.50736,1.22112,1.43106,0.00013484,0.00013484,0.00013484
473,1664.14,1.21364,0.88027,1.22609,0.86732,0.88,0.90347,0.47926,1.49956,1.19065,1.4245,0.00013088,0.00013088,0.00013088
474,1667.72,1.22374,0.93079,1.26298,0.90438,0.88,0.90134,0.46147,1.50715,1.1826,1.42413,0.00012692,0.00012692,0.00012692
475,1671.24,1.15081,0.84842,1.18103,0.88726,0.88,0.90298,0.45471,1.52069,1.17138,1.43184,0.00012296,0.00012296,0.00012296
476,1674.66,1.19669,0.83089,1.10592,0.84341,0.88,0.90626,0.44136,1.5522,1.16846,1.45031,0.000119,0.000119,0.000119
477,1678.11,1.19362,0.83569,1.20734,0.88023,0.84,0.88934,0.43871,1.55127,1.16859,1.4599,0.00011504,0.00011504,0.00011504
478,1681.55,1.2259,0.8554,1.2379,0.90457,0.84,0.90315,0.45217,1.55526,1.17688,1.46129,0.00011108,0.00011108,0.00011108
479,1685.02,1.16637,0.84539,1.26137,0.89877,0.84,0.90601,0.4813,1.54028,1.14704,1.46031,0.00010712,0.00010712,0.00010712
480,1688.59,1.18564,0.81938,1.17082,0.91036,0.88,0.90103,0.45293,1.54693,1.08159,1.44353,0.00010316,0.00010316,0.00010316
481,1692.09,1.25995,0.88352,1.20933,0.90458,0.88,0.91281,0.44006,1.5456,1.11208,1.43149,9.92e-05,9.92e-05,9.92e-05
482,1695.7,1.39428,0.92695,1.28997,0.92935,0.88,0.90278,0.45052,1.51787,1.13388,1.42084,9.524e-05,9.524e-05,9.524e-05
483,1699.2,1.24718,0.8746,1.17758,0.81404,0.84,0.89453,0.45777,1.50708,1.15378,1.41443,9.128e-05,9.128e-05,9.128e-05
484,1702.68,1.30935,0.9055,1.29449,0.8776,0.8608,0.89729,0.48289,1.51059,1.14794,1.41778,8.732e-05,8.732e-05,8.732e-05
485,1706.18,1.12049,0.85319,1.19651,0.89493,0.88,0.90405,0.4899,1.50153,1.15636,1.41696,8.336e-05,8.336e-05,8.336e-05
486,1709.82,1.29282,0.88596,1.28347,0.8857,0.88,0.90716,0.47732,1.53924,1.08794,1.42782,7.94e-05,7.94e-05,7.94e-05
487,1713.28,1.17278,0.81891,1.14016,0.85725,0.88,0.90073,0.48042,1.55265,1.06558,1.43402,7.544e-05,7.544e-05,7.544e-05
488,1716.74,1.24587,0.84248,1.27847,0.94684,0.88,0.91332,0.49397,1.52242,1.08578,1.43169,7.148e-05,7.148e-05,7.148e-05
489,1720.46,1.22385,0.89501,1.26659,0.88724,0.88,0.9083,0.48462,1.53359,1.11747,1.42916,6.752e-05,6.752e-05,6.752e-05
490,1724.01,1.20425,0.85818,1.17224,0.8427,0.88,0.90711,0.48354,1.51895,1.13469,1.42072,6.356e-05,6.356e-05,6.356e-05
491,1728.59,1.28909,0.96832,1.26711,0.84621,0.88037,0.91796,0.45041,1.57235,1.18075,1.44987,5.96e-05,5.96e-05,5.96e-05
492,1732.02,1.17933,0.95175,1.20999,0.88215,0.89863,0.9158,0.45037,1.58549,1.14018,1.44101,5.564e-05,5.564e-05,5.564e-05
493,1735.38,1.30377,0.91329,1.33935,0.89843,0.88,0.93766,0.4645,1.59066,1.05296,1.45519,5.168e-05,5.168e-05,5.168e-05
494,1738.81,1.18775,0.83583,1.26688,1,0.8285,0.94268,0.45857,1.61791,0.98663,1.4545,4.772e-05,4.772e-05,4.772e-05
495,1742.27,1.1931,0.84215,1.24037,0.95145,0.76,0.92479,0.44432,1.6011,0.9612,1.45184,4.376e-05,4.376e-05,4.376e-05
496,1745.8,1.17248,0.8675,1.23226,0.80831,0.88,0.92155,0.44125,1.62632,0.95244,1.46294,3.98e-05,3.98e-05,3.98e-05
497,1749.22,1.13178,0.76857,1.23291,0.81695,0.84,0.91965,0.44915,1.59483,0.97143,1.44285,3.584e-05,3.584e-05,3.584e-05
498,1752.66,1.23353,0.8472,1.27666,0.84081,0.84528,0.90231,0.45057,1.58495,0.9607,1.43709,3.188e-05,3.188e-05,3.188e-05
499,1756.09,1.24011,0.87749,1.30112,0.84167,0.85082,0.90338,0.45555,1.5823,0.95463,1.44081,2.792e-05,2.792e-05,2.792e-05
500,1759.5,1.23347,0.87212,1.30932,0.84265,0.8572,0.89504,0.44956,1.563,0.96537,1.44035,2.396e-05,2.396e-05,2.396e-05
